answer_id,root_comment
4766163479563832,0
4766163218989457,0
4766162430723610,1
4766158453999553,0
4766158445875564,0
4766153619017308,1
4766148929783769,0
4766145992724092,0
4766144395742945,0
4766143385178052,1
4766139681604435,0
4766139332165676,0
4766138347293232,2
4766138333925291,0
4766126573096917,0
4766124254170132,0
4766123428153892,1
4766115324234997,0
4766112652724875,40
4766109951070704,3
4766096551578348,1
4766090788080268,1
4766090527773315,1
4766084530177125,11
4766081699022271,1
4766076447492048,1
4766076246954251,187
4766073326669171,0
4766073028871776,202
4766070763687893,1
4766066653266130,1
4765919341709286,0
4765917685482845,0
4765912379689833,4
4765910412558981,4
4765910240072852,1
4765906523132084,1
4765904657188021,0
4765899582870972,0
4765892934109943,5
4765880942330420,0
4765880565632364,2
4765877985084714,0
4765873439769570,0
4765870122076218,1
4765869853641667,1
4765857119734778,1
4765852094432856,0
4765849863063677,2
4765847883615381,0
4765837645581002,1
4765834923476403,2
4765831068388019,1
4765829700518431,0
4765827406761002,1
4765825120603952,9
4765820674113883,0
4765819307034672,1
4765817961447540,1
4765814546497948,0
4765813158973537,0
4765813053852002,0
4765809102295053,1
4765808411019466,0
4765806171263590,3
4765804706924141,0
4765802357592655,2
4765802312499630,0
4765798486774674,0
4765794807842817,0
4765794460241443,5
4765791389748799,1
4765764684615902,0
4765758087237215,1
4765752697029681,1
4765750788889511,0
4765750134571392,0
4765743935655101,0
4765743230748883,0
4765742405258199,1
4765730363409234,0
4765729229898739,2
4765728634571914,3
4765728253939109,0
4765728252626755,0
4765721592074159,0
4765721454185739,0
4765719503835063,0
4765719378267774,0
4765716340803601,0
4765713439656015,2
4765712546272301,0
4765700972875316,2
4765695781634881,0
4765694061970254,0
4765691502397667,0
4765690289982222,2
4765685740472417,0
4765674088432481,0
4765648708698148,0
4765604671652517,0
4765592576327774,0
4765592375001859,0
4765588339033346,0
4765582584448443,0
4765579514216491,2
4765573651628755,0
4765571135048455,0
4765565442591217,0
4765564294138770,0
4765563089586810,0
4765562280348028,3
4765558748217608,0
4765556857635772,7
4765546291662905,0
4765543288280434,0
4765542948278766,1
4765537706446482,1
4765536913981951,0
4765533738898644,0
4765530869205655,1
4765529480364046,0
4765529099469595,2
4765519339585593,1
4765517467881752,1
4765514351777442,2
4765512264059085,1
4765507951531659,2
4765505955300162,0
4765504834899316,11
4765502813767497,0
4765500284607008,0
4765485529308171,1
4765483969288174,0
4765482982837840,1
4765482391700366,0
4765481808955340,0
4765479733041066,0
4765478969148330,0
4765472811910893,1
4765471679972733,0
4765467451853726,0
4765467421970603,0
4765466390174277,0
4765460606486949,0
4765458413129462,1
4765449319879375,1
4765446400644119,0
4765443040743049,0
4765438821534778,0
4765425710140472,0
4765416038334780,0
4765414746227078,1
4765407015080524,34
4765403598031440,0
4765402759168514,0
4765396492096534,0
4765394877289376,1
4765394298997390,0
4765384685651224,0
4765383293406061,0
4765379483665191,0
4765371292189958,5
4765369892343046,0
4765365635387116,0
4765364523373464,0
4765347544564103,1
4765346186398070,29
4765341793652800,0
4765340549254028,0
4765337755584929,0
4765332285424927,4
4765318490620058,0
4765305598118004,0
4765297871684975,0
4765273511428146,4
4765246012785250,0
4765234097291579,0
4765229815431992,0
4765224840987516,0
4765205508393515,0
4765198479789680,0
4765198098105096,2
4765197544460373,27
4765196617517885,0
4765196260738609,1
4765195261708318,0
4765194419700178,0
4765193629864713,0
4765190710627023,11
4765186256800278,2
4765184931923570,0
4765165909706744,1
4765156090842554,161
4765155311751616,2
4765154140750841,1
4765149712089683,0
4765143383409754,1
4765142372324678,2
4765141691798482,2
4765141500168269,0
4765132833947992,29
4765129424769694,0
4765129114390849,1
4765125569678334,1
4765115913863462,0
4765114513756625,1
4765113414324296,0
4765108608436646,2
4765105664036881,4
4765105172775713,1
4765099900537427,0
4765094942084253,0
4765087632724844,0
4765083681425979,2
4765076995180908,0
4765067617502838,0
4765062302794519,0
4765061959385947,94
4765058619675451,1
4765057315244013,0
4765053205087451,2
4765051816510668,0
4765046548464680,1
4765045218870974,0
4765043034163938,0
4765042454825260,2
4765039951086885,0
4765036172543713,0
4765034448945684,295
4765028924784656,1
4765023039392851,0
4765020720726518,1
4765009924851344,0
4765009822877607,1
4765009630728533,1
4765003011851963,0
4764996611083529,31
4764995746794622,0
4764983966044645,0
4764981255475162,51
4764975274658616,0
4764970800120507,0
4764970552395653,2
4764970501539101,1
4764960410042387,2
4764956975172920,0
4764955221953934,10
4764948020332289,0
4764947547161726,0
4764939716134600,0
4764925506093664,0
4764899165077576,0
4764870026985668,25
4764865866760219,0
4764859898005200,0
4764849533356732,0
4764848867509807,2
4764846749385272,0
4764841539535818,0
4764831087593425,0
4764820996361042,0
4764819506336802,112
4764817665035559,0
4764814478412372,0
4764813710857084,12
4764809322828524,0
4764807070488206,0
4764804483124724,0
4764794656131850,1
4764777177418457,0
4764770450543112,0
4764768927223788,0
4764759432103651,0
4764753173939265,0
4764753069605026,0
4764737260226691,3
4764729468518757,1
4764729446237948,0
4764728997973437,0
4764728347856497,0
4764722615027396,14
4764717601786191,1
4764716826627755,0
4764713077179745,4
4764711901987105,1
4764701844834827,0
4764689437822442,0
4764683351624522,46
4764681786361157,0
4764679761038131,1
4764679332694100,0
4764676442818144,0
4764674669154827,0
4764661797094992,0
4764657804116409,2
4764651143562424,0
4764650971335307,2
4764649184822603,0
4764644235283750,0
4764641026902213,0
4764628666286161,2
4764626606100155,0
4764625591863391,3
4764620344787914,0
4764615764869595,0
4764612082271450,0
4764610337180521,0
4764603718045268,2
4764601121506037,1
4764599385587750,0
4764598328363645,0
4764592813904332,0
4764589541032789,0
4764584240218922,0
4764572487779419,1
4764567324328905,0
4764492595200775,0
4764490224633742,1
4764481181976169,3
4764479156651720,1
4764478014751882,1
4764474169098836,1
4764469157172637,0
4764458880337139,0
4764458175693983,0
4764456414873080,1
4764456044986679,0
4764453067031863,0
4764450231948766,0
4764448348705744,0
4764446633754711,2
4764444015726203,1
4764439963768547,0
4764438677164680,28
4764425942466690,1
4764423853709204,3
4764416149556915,0
4764415783862744,1
4764413100295301,0
4764398675821966,2
4764390459704752,0
4764387988209703,7
4764374411514728,0
4764373098956487,11
4764363280093725,0
4764362495233434,0
4764354342031577,0
4764345022023773,1
4764343922593192,5
4764343126986310,0
4764338365664048,0
4764337208034277,35
4764332598233102,38
4764330829284078,1
4764326889784525,0
4764324919248156,0
4764323983131558,1
4764323916287275,3
4764322079707763,14
4764319525113817,0
4764315628079889,0
4764315137610251,0
4764297971109346,0
4764292681829606,0
4764291804696826,1
4764287942001331,0
4764284325989168,0
4764281789481601,2
4764277687193401,0
4764275270747184,0
4764271399406825,2
4764268069130782,0
4764264902688783,1
4764262155420262,0
4764252646935018,0
4764252097744039,1
4764236137367487,0
4764226592442649,0
4764224293700825,0
4764204139807420,0
4764177308057739,0
4764158576820553,0
4764142759576626,0
4764129900627616,0
4764126251583248,0
4764105493185748,1
4764103026936138,0
4764102666752161,1
4764099202256251,0
4764098598277828,0
4764098186712067,65
4764089676994358,52
4764088968157254,0
4764077304316231,0
4764058311984526,0
4764043527327344,0
4764042486874605,4
4764042038088730,0
4764041694677251,13
4764036824564137,1
4764033687492354,0
4764032864882270,46
4764031925096844,109
4764029131686298,1
4764021900707423,0
4764004130489875,0
4764001654803490,1
4763995402404313,1
4763994802623753,0
4763993493472298,2
4763977110782002,2
4763976384905321,0
4763975894696206,0
4763966754523787,1
4763960962191304,0
4763957900350520,2
4763955181915159,0
4763955136302161,0
4763943773930951,0
4763942527696921,1
4763938677851670,4
4763935674467941,0
4763935356226792,0
4763932855897196,5
4763932797176147,42
4763928822026652,0
4763928631973298,0
4763926657501793,0
4763926623946345,0
4763923288688768,1
4763918263911199,0
4763916410029604,2
4763914128331194,1
4763913310699751,1
4763911808880201,0
4763904901647596,1
4763896390620501,0
4763894633202159,0
4763893366261360,0
4763889529260785,0
4763885645595201,1
4763882071262881,0
4763879445368042,0
4763877869094520,1
4763875469951859,1
4763871959060260,0
4763868805202674,1
4763860147636633,0
4763857560272963,16
4763852924781201,0
4763851356112771,1
4763845471502962,0
4763818503176312,1
4763816971206899,0
4763798164210247,0
4763789339394742,1
4763782632440511,1
4763780682875221,0
4763772600713439,0
4763768389370622,0
4763765251245621,0
4763761628415863,0
4763758587807015,0
4763757228328046,0
4763752350354021,9
4763749032659483,0
4763746469415866,0
4763745907901703,2
4763745693993404,0
4763745249919951,0
4763743781127212,0
4763741579644013,0
4763741193504605,0
4763738954270260,0
4763735275603313,0
4763735027880260,1
4763725951926541,3
4763725741167351,1
4763723833280028,1
4763721911767226,1
4763720992954563,0
4763719916324195,2
4763719102108936,0
4763716706374591,1
4763715381763519,5
4763704359127963,0
4763701499139032,0
4763700177145197,1
4763698566791928,0
4763691357308408,0
4763682553204972,0
4763682028655455,0
4763681491255932,0
4763678408184209,0
4763676512622336,0
4763674973047085,0
4763673299780287,1
4763669605388789,0
4763667319229119,3
4763660330993442,1
4763660210145503,1
4763656296072136,0
4763656204322256,0
4763652701817535,1
4763651154379621,0
4763651003128667,4
4763646560833187,0
4763641197102517,15
4763638580382404,0
4763633931783448,0
4763629603260782,0
4763622762616198,9
4763613799646185,2
4763605747108089,0
4763603724669952,0
4763599165458503,2
4763592241189173,0
4763591314247282,0
4763587522331968,0
4763584855279195,8
4763581982180927,1
4763579981238036,4
4763579134248731,0
4763578441664328,4
4763575602382413,2
4763573752958812,1
4763569399268859,0
4763569126637653,2
4763569020736492,1
4763564168970780,0
4763561937601911,0
4763558082773711,0
4763557381542351,10
4763557251516211,0
4763554324417563,0
4763552760727529,0
4763551081694110,127
4763549514336986,0
4763544673583162,0
4763543998825079,1
4763541867859417,0
4763541834302611,2
4763539221512209,1
4763535719008927,0
4763534124124655,0
4763532668964863,0
4763523118531521,1
4763522359362625,1
4763521739128978,1
4763514038649514,2
4763511610411380,0
4763496657454624,0
4763490868529196,0
4763489254509083,0
4763488302137415,0
4763478260974210,0
4763465326002568,0
4763415647879304,0
4763414062432811,0
4763395490317198,0
4763392328337119,0
4763389227961103,0
4763387679999108,0
4763386912964857,0
4763385998606797,0
4763385276926482,2
4763374347354140,2
4763373277286351,0
4763372031053598,2
4763371960800508,0
4763368923333275,0
4763364964172526,0
4763364335030360,0
4763360741300665,0
4763359351671800,2
4763357632791131,10
4763356756444663,0
4763356668366209,0
4763356529431559,1
4763348648595896,0
4763346354835124,2
4763341866666393,23
4763341081805792,0
4763335843644237,1
4763332810637579,1
4763332596469488,10
4763332420830786,280
4763330062844364,0
4763329250200291,0
4763325383053477,0
4763323553550785,0
4763322816401867,0
4763322585191916,1
4763321331617605,0
4763317782711332,0
4763315924633675,0
4763315651745142,2
4763314652975686,6
4763313642673625,1
4763309611418710,11
4763309503414937,0
4763307440083079,3
4763303920797581,1
4763303090065448,0
4763302838403346,0
4763302318835039,0
4763298110900835,0
4763297842727172,6
4763297637733408,0
4763295473208663,0
4763289454119994,0
4763288930091056,0
4763279094711711,0
4763278621021628,5
4763277768264009,0
4763276476681535,0
4763276325949982,0
4763274954148011,0
4763274316876226,0
4763272928560895,2
4763270638207956,1
4763268420209139,2
4763267421438009,1
4763260501623665,0
4763260307377467,0
4763259170721747,2
4763257724210552,2
4763255308550792,0
4763251956514916,1
4763251558842513,0
4763249482926013,1
4763243777885906,1
4763243480353374,2
4763238489917143,0
4763236202711991,1
4763234072005418,0
4763233594118706,0
4763231472321401,0
4763226836832287,1
4763226321978994,0
4763224677286748,0
4763223629498964,0
4763217572925500,0
4763217274079881,1
4763214586054953,6
4763213034686411,0
4763211008312678,1
4763206687918724,1
4763204842684602,1
4763202669249401,0
4763202456653714,4
4763192468964705,0
4763191102670666,0
4763191013545323,2
4763189324023586,0
4763186571773104,0
4763184487730031,0
4763182709607707,1
4763182251905213,0
4763180347164488,2
4763180007951496,24
4763177265399561,0
4763173771546911,0
4763173531422023,1
4763172336046050,0
4763169354681094,0
4763168275956112,0
4763167114136527,0
4763164946990846,31
4763163377012017,0
4763161934430257,1
4763161569265748,0
4763160332993336,1
4763158914532668,0
4763157711555616,0
4763156083378362,7
4763155606014023,6
4763149779601789,0
4763149423872217,0
4763140769973565,0
4763135468898574,0
4763131781841747,0
4763125503230054,0
4763124474841973,1
4763124027361268,2
4763120084189753,0
4763094959521906,0
4763075578167390,0
4763058151359037,0
4763043352806737,1
4763039818056596,0
4763039583175689,82
4763032174987458,1
4763029906916744,0
4763021866438304,1
4763018250946804,0
4763016924497516,3
4763014605310766,0
4763013771694828,0
4763010818118865,0
4763009900086638,0
4763008900792586,0
4763008054592584,0
4763006721068998,0
4763001707823841,0
4762995471157814,1
4762990275207275,0
4762988160484030,0
4762987493589400,1
4762986793668837,0
4762984054262546,27
4762980643766565,0
4762974239590925,0
4762971044055685,0
4762969064606564,0
4762967084633819,0
4762965578092519,0
4762963112627669,1
4762957362238280,0
4762951523504131,0
4762951284687212,10
4762943512905327,0
4762942455160436,1
4762936436590442,0
4762928672151955,0
4762921106411286,21
4762920837711316,1
4762920791311360,18
4762917037672538,211
4762912377537573,3
4762909978138119,1
4762892790662719,1
4762890696917021,0
4762885258215936,0
4762878794008465,0
4762872901014347,0
4762865930339428,1
4762864429303696,0
4762862134757952,0
4762860180212188,0
4762857894317229,2
4762853187259449,1
4762842647236577,0
4762840713398102,0
4762838147531336,1
4762836901299496,1
4762834267014077,7
4762830329614154,0
4762829334513497,0
4762827771089219,0
4762826515941064,0
4762818853209116,0
4762818002553529,1
4762814675683550,2
4762809096996375,1
4762808723443888,0
4762808086170263,0
4762804575538655,0
4762803800379393,0
4762802420187917,1
4762801450520799,0
4762800444149343,1
4762797017661462,0
4762786942683020,1
4762786901001131,0
4762784136431842,2
4762783189567255,0
4762783037524860,0
4762779636471387,28
4762779540260552,1
4762778952532077,0
4762772740507894,0
4762770609800523,0
4762769993500050,9
4762752503775581,0
4762748376580215,0
4762733503054221,10
4762715749351636,0
4762693565939877,0
4762688380731662,1
4762684425241330,0
4762683846689868,0
4762682932856162,2
4762677384316526,10
4762672848962553,3
4762666000713078,0
4762661721474636,0
4762661273996311,1
4762660158311171,0
4762656340184251,2
4762646291680575,2
4762637689161647,1
4762630399203490,0
4762630202069438,2
4762628817161922,2
4762628649913548,2
4762628247000577,1
4762627143894334,0
4762626464416069,0
4762621406877085,2
4762620080690752,0
4762616913728846,3
4762612552434578,1
4762611466376321,1
4762610954404032,5
4762609977659480,0
4762605531695835,0
4762599394644690,0
4762592655179868,0
4762589751673586,0
4762587953107493,1
4762582882191125,0
4762580335727106,1
4762564108488941,10
4762560949388649,0
4762552423417288,0
4762552125623812,0
4762546164467647,0
4762545363881204,0
4762544676537659,2
4762542247510350,0
4762541366710766,0
4762540024793631,4
4762535981221537,0
4762532944808744,0
4762524458682504,0
4762518692826832,2
4762518650623571,0
4762514527619600,1
4762505530053340,0
4762505258210992,0
4762500975035813,1
4762499436253964,0
4762497082459220,16
4762486022341156,0
4762485762035010,4
4762476580700736,1
4762473083438238,0
4762467903999272,0
4762466574140133,0
4762464107364651,0
4762464048647006,0
4762462350737500,1
4762462212066843,2
4762462002349189,1
4762457211930193,0
4762457199347027,1
4762456377264709,0
4762453529592347,2
4762452028295564,2
4762450852841711,0
4762445178473760,3
4762442641443384,11
4762436035412165,2
4762433476627333,20
4762430154213544,69
4762428258124330,1
4762427948007442,0
4762422940011657,4
4762356867137602,1
4762348810928514,0
4762347850432660,0
4762341508645356,98
4762312366621852,1
4762311409795253,3
4762311048299422,0
4762308611932692,0
4762303876827446,2
4762300399748821,0
4762298893207290,0
4762297614994605,3
4762297317463080,1
4762293021442111,1
4762292430570872,0
4762286831177639,0
4762284583030100,0
4762283542322086,0
4762280477065325,0
4762279750669824,0
4762278442045619,0
4762275384921216,1
4762257626764000,0
4762255416362858,0
4762246167925201,0
4762244572778406,0
4762243793947033,1
4762242757693894,0
4762236923677005,0
4762220388422919,2
4762218917004948,13
4762217314517053,0
4762215325892794,0
4762214034309771,0
4762208573063995,0
4762202957154052,0
4762200868652497,0
4762189704200671,0
4762183499776402,0
4762182824757163,1
4762181658481600,0
4762179809314940,0
4762171311133925,0
4762164244252699,8
4762162154700996,1
4762159239925936,0
4762157592346949,0
4762157315260782,8
4762153640789734,0
4762152147093047,0
4762151003097241,2
4762148289118299,0
4762144245814441,0
4762138947880464,0
4762117263591474,0
4762114847673198,0
4762113572864635,1
4762111848221536,0
4762102541320363,0
4762096153657628,0
4762093519110218,1
4762092369872790,0
4762091254973465,2
4762083624751815,0
4762083092335890,0
4762077455975339,0
4762072125277685,0
4762068945210369,1
4762068743359967,2
4762068262062507,1
4762050302050661,0
4762048058099801,0
4762029779320879,0
4762021880398959,1
4761989814943906,0
4761976251089097,0
4761975521280352,0
4761961533539010,0
4761950728487567,1
4761948376007378,2
4761942738600558,1
4761942407250254,1
4761939722635958,1
4761932064099467,2
4761924904424982,0
4761919603084440,0
4761918859908165,0
4761917795600538,0
4761913394725585,0
4761912854711570,0
4761910794522647,0
4761897042448130,0
4761888108315260,1
4761887886278771,0
4761885708387739,0
4761882227905142,2
4761878671394344,2
4761877248214470,0
4761872736191385,8
4761871926431734,0
4761861716969324,1
4761850367971591,1
4761848517230901,0
4761846417195502,0
4761840871280597,0
4761839454652005,0
4761820659450281,0
4761808046393964,0
4761806101288255,0
4761806083984439,0
4761801499612417,0
4761800208027213,0
4761797913479399,0
4761797355372899,0
4761794742585145,4
4761790339088611,1
4761788913289007,1
4761788665824359,3
4761783259365955,7
4761779152884141,1
4761778057384544,0
4761775171966225,0
4761774518177232,0
4761772802183051,0
4761772182211496,0
4761771799219367,0
4761769874821540,0
4761765071818529,8
4761764090350002,0
4761760298959710,1
4761756385937374,3
4761755840681089,0
4761747414058292,0
4761745907779098,4
4761745883399270,5
4761745757309102,2
4761745589277901,0
4761738296427476,0
4761733820055858,2
4761730816675912,74
4761730222394806,2
4761726372021715,0
4761723947715462,0
4761723749536729,0
4761723644938808,0
4761712379301667,1
4761711426930731,2
4761695883104782,0
4761610604773650,0
4761607412646749,0
4761603470524720,0
4761598830576058,0
4761598487692219,1
4761594318553180,0
4761589448442553,0
4761588890077286,0
4761586416485485,0
4761585291363219,1
4761582695615429,0
4761581956629213,2
4761570490451755,1
4761569920025556,3
4761563472857462,1
4761563275728070,0
4761561509923009,0
4761560721659264,0
4761559950164627,1
4761556560908713,3
4761553691479812,43
4761551519619045,0
4761548599331117,1
4761546754360303,0
4761544296239539,1
4761543865270443,1
4761538889777827,3
4761536831166772,0
4761535643392353,0
4761533559346415,18
4761531562068185,1
4761528403760490,0
4761525723860221,0
4761524083626232,0
4761522104176254,0
4761517687833321,0
4761501564404362,1
4761497358568832,0
4761495748216087,0
4761493827226082,1
4761492728318935,2
4761488163602597,0
4761487468136707,2
4761487027209961,3
4761486398065468,0
4761483227693256,1
4761481335276126,0
4761478131355777,0
4761477758323502,0
4761473203048352,9
4761472515440991,0
4761470137798702,0
4761464525295455,0
4761455084439865,31
4761454945766064,0
4761454815217057,1
4761449631582504,0
4761446061441516,3
4761439887690423,0
4761438587717787,1
4761436876705549,0
4761423316521325,0
4761423223983475,2
4761418946056376,0
4761417347501699,3
4761414348308564,0
4761412527983144,20
4761411463676249,2
4761409898941653,10
4761407469653749,0
4761405422570811,0
4761401585303893,0
4761400721278448,0
4761399874028367,0
4761399164930393,0
4761398167470497,15
4761397738604402,1
4761391137030617,0
4761390835830781,0
4761388171921625,1
4761375509056121,0
4761374506877840,6
4761374297426269,1
4761373702360955,3
4761372724560251,3
4761371139115893,1
4761369877157530,1
4761369637292347,2
4761368987438498,250
4761368517937069,1
4761366320383123,0
4761366286828112,0
4761366076067291,1
4761363618203541,0
4761361937337648,0
4761360379940441,0
4761357016105093,7
4761356199269148,0
4761348124968118,0
4761347956672385,0
4761345406271719,0
4761337610109782,2
4761337031297859,0
4761324548522115,1
4761319322943856,0
4761316185866943,0
4761312062341785,0
4761309310092987,0
4761309268673429,1
4761308027945030,0
4761299693600837,9
4761256990605677,7
4761253249548792,5
4761249793966271,0
4761248615367414,0
4761238078489089,0
4761228511020945,1
4761225966126954,0
4761220500162423,0
4761219237413041,0
4761215726781652,0
4761214011573553,0
4761213013329439,0
4761211306511508,1
4761206906948693,0
4761205933084416,0
4761203924011472,0
4761201906548777,3
4761200158313450,0
4761195611163213,1
4761192029749556,0
4761190192648495,0
4761188690828872,0
4761186652655459,0
4761186195476712,0
4761183548612017,10
4761182109959382,0
4761181259045134,0
4761178658571646,0
4761178042274923,1
4761167434613879,0
4761166838236112,3
4761166457345022,1
4761164657984243,1
4761162044673931,0
4761151147607143,0
4761141967063943,1
4761138371233505,0
4761136357971089,14
4761134630175588,2
4761132054613400,4
4761129770028981,0
4761128602962096,0
4761126686688136,0
4761123791835591,0
4761115642302032,1
4761111860087312,0
4761101075745058,0
4761094055003470,0
4761092909172358,0
4761092242277562,1
4761091538947860,0
4761090292189613,0
4761084064436868,0
4761083409861786,0
4761081296192691,0
4761076102595552,2
4761075150490265,15
4761074513480038,22
4761067312122032,1
4761066549020419,2
4761064966981611,5
4761061246372995,1
4761055203169415,1
4761050564265831,3
4761047359032231,0
4761046453846592,3
4761044129941705,68
4761037138037450,0
4761018246365767,0
4761016737728311,0
4761015693347090,1
4761000635534265,1
4760996562603212,0
4760996528261158,1
4760992532139428,0
4760992330547291,0
4760992154913158,1
4760987901625790,0
4760986412122709,9
4760981736000453,0
4760981613317223,0
4760979160435540,0
4760977075602311,0
4760976648569281,0
4760976152592992,0
4760975994258071,0
4760972587435053,0
4760970146090256,0
4760957831873557,0
4760957827941142,0
4760954908445664,0
4760936202371191,0
4760931302900339,0
4760897291813288,1
4760879705096747,0
4760875816191122,25
4760869663408963,1
4760866505098108,1
4760852080887003,1
4760851410846804,0
4760850700960867,0
4760838974738793,3
4760836604691679,0
4760836411229641,6
4760834310145640,0
4760828970536409,0
4760827649066570,0
4760821512804668,1
4760821182240166,1
4760812257021953,1
4760808141623737,0
4760799065149491,1
4760797777759024,0
4760791507277891,0
4760790340995431,1
4760784380368302,0
4760775786760705,0
4760775136643511,67
4760774063688662,0
4760773119969171,2
4760765352116746,0
4760764042707856,0
4760761135796380,1
4760760779281457,0
4760759320447153,10
4760758342910044,0
4760757831733762,0
4760757806042234,0
4760752461711836,9
4760751069729222,2
4760750608616240,8
4760748083642662,0
4760747822809446,0
4760741632019714,0
4760740106341515,1
4760738651177696,0
4760733768484824,0
4760731725861576,4
4760728769135097,0
4760726201176813,0
4760708195552264,2
4760707537571711,0
4760700017442835,0
4760698867159352,0
4760695758917008,0
4760694606529597,0
4760694107410002,0
4760693721530961,0
4760692853575978,4
4760690239474523,0
4760689849928154,0
4760688419669402,2
4760687596799381,0
4760685274204789,0
4760682350248443,0
4760681817838865,0
4760676453056933,2
4760675933225638,0
4760670538568664,1
4760670069851642,2
4760665783535593,0
4760663736192166,0
4760663530144679,0
4760659399281814,0
4760655788247973,0
4760653719666825,0
4760650447847989,0
4760650263301883,1
4760648153829118,2
4760642416020259,0
4760640587302240,9
4760627707379728,0
4760625413098516,3
4760620681923758,0
4760617028682186,0
4760614536480727,0
4760614066982491,0
4760604482734388,1
4760597806448855,0
4760597671447486,0
4760584162378453,0
4760537474793806,0
4760534735389214,5
4760526539719291,1
4760522488545700,0
4760521078735094,0
4760516696736182,1
4760502627991704,0
4760500007863115,0
4760495271444751,1
4760490834659322,0
4760488355823763,0
4760473197349104,1
4760472308156308,0
4760467489425402,0
4760466058644911,0
4760460609718540,0
4760457313521317,1
4760450908034981,0
4760450728200009,0
4760449788939927,57
4760449444745747,0
4760443628028517,0
4760441748719770,0
4760439352725050,1
4760439307899577,0
4760438544010159,0
4760436874155680,0
4760436534677477,0
4760436069634223,0
4760433850059972,0
4760433200206169,0
4760433170580384,0
4760431786200719,0
4760427906465974,1
4760423351976140,0
4760421251156637,0
4760420810755972,1
4760419770831272,0
4760418843364859,0
4760418067416353,0
4760416796805231,1
4760415861215470,0
4760411151009126,0
4760409221105235,1
4760408697341142,0
4760407761228475,0
4760407710894467,3
4760404611828465,0
4760404020431787,0
4760402283464694,0
4760401545794353,37
4760398919633701,0
4760397368266620,7
4760395045143139,0
4760393681736349,0
4760393510028125,0
4760391315624123,1
4760389210345755,0
4760383661019576,0
4760381585100327,132
4760381413396136,1
4760381367258705,0
4760379182027110,0
4760377839323494,0
4760375625519441,1
4760374308770145,0
4760372248576503,4
4760370608079620,0
4760370131239577,1
4760369170747805,0
4760368674769434,1
4760368209201420,0
4760367941026483,0
4760366800178002,41
4760365316178921,0
4760357484627472,0
4760348006289758,2
4760343883286116,0
4760342192983594,1
4760339412159330,0
4760338098556275,0
4760337784245607,0
4760334155910393,45
4760330964829956,0
4760329823192151,0
4760326509167727,0
4760325604250499,1
4760324198892926,28
4760319992007035,0
4760319383044621,0
4760314829345047,0
4760310370012686,0
4760309170439901,1
4760309019970011,6
4760308364870618,0
4760306767630394,1
4760306675615806,0
4760306226824704,1
4760302220214428,0
4760301306905706,0
4760298412577029,1
4760298046886236,0
4760294545688631,0
4760290987871988,29
4760288471549233,0
4760287363991814,5
4760287124655846,0
4760285652451336,0
4760283664352217,1
4760282218367519,0
4760278962800507,0
4760278275723407,0
4760273409802402,0
4760269304368040,1
4760267650500165,0
4760264170016582,5
4760263247793570,0
4760262815257428,0
4760262677102899,0
4760261251305945,0
4760257035240245,1
4760256939033140,62
4760255429611088,0
4760240224733833,1
4760232754154526,0
4760211200148219,0
4760207412953594,0
4760190652252292,2
4760183483662460,0
4760167323795808,0
4760160441204740,0
4760152090084163,0
4760145345381185,2
4760138881698536,4
4760138123313394,0
4760136368785411,0
4760134984927316,2
4760131966075708,0
4760130119273098,0
4760129449493743,1
4760127829967317,2
4760124289713996,0
4760122070927350,0
4760121987301642,0
4760121249631716,0
4760119634561456,0
4760115795726634,2
4760114253267492,7
4760113132340517,1
4760111476642001,0
4760110826522620,0
4760109903253403,0
4760109475170266,0
4760109241075987,0
4760102189664714,0
4760100512208635,0
4760099917403649,3
4760096301386810,1
4760095802004409,1
4760090013869478,0
4760086872593805,0
4760086117352323,0
4760085902919918,10
4760079154811100,0
4760078567606557,0
4760075820599155,0
4760075568419280,0
4760070812075460,0
4760068585160709,0
4760065045170532,0
4760062709730340,0
4760061001339317,0
4760057328437747,0
4760057050826021,2
4760055583608302,0
4760055473768075,0
4760054915401939,0
4760049379705408,1
4760048839164192,0
4760047218854527,0
4760040945485583,1
4760036934682273,0
4760036608053551,0
4760033457868573,1
4760030283565605,0
4760028713582833,0
4760023667840263,0
4760022317534831,3
4760015245935518,1
4760015136887161,0
4760014604206205,0
4760013241322068,0
4760012050400791,0
4760011782491220,0
4760009181497774,3
4760005125606078,0
4760002274001709,0
4759997278585036,1
4759996682473116,0
4759995675314020,0
4759994954417673,1
4759989518341238,0
4759981687836866,44
4759981323190428,0
4759978679995484,0
4759975169099520,0
4759965007085891,0
4759963799390933,1
4759960753276890,0
4759958095135588,0
4759955690754340,6
4759953208512575,0
4759951564343658,1
4759951379792831,25
4759950997327073,0
4759949119326950,0
4759939681882898,0
4759935521653727,0
4759929119834957,1
4759928705384985,0
4759928348611180,1
4759921516873873,0
4759918814955530,0
4759918773013603,47
4759909666654075,0
4759901475703973,0
4759900711815926,1
4759892643022373,0
4759882810524683,2
4759880257245183,0
4759875048180322,0
4759872153061102,0
4759867438925779,0
4759861859976759,0
4759859679461979,0
4759844680368240,0
4759819024073089,0
4759812619895185,0
4759809444020706,0
4759807645450609,0
4759785389949799,0
4759777126645843,10
4759776862667324,0
4759771951923353,0
4759769472565391,0
4759763315329878,0
4759762463359241,1
4759761155524503,0
4759758656242913,0
4759758177043163,0
4759751688194033,0
4759751109381065,0
4759748031022706,1
4759743824665065,0
